id   ,customerid ,ProductID ,started             ,ended               ,category      ,created_timestamp ,users
589  ,421        ,589       ,2019-01-16 06:43:08 ,2017-10-23 10:21:38 ,other         ,12/6/2018         ,"[{""user_1"":{""id"":""0f8af199b1655024e9acdfa27d4afd74""},""user_2"":{""id"":null}}]"
590  ,815        ,590       ,2018-06-27 14:55:09 ,2017-08-18 23:26:23 ,payment issue ,1/28/2018         ,"[{""user_1"":{""id"":""2a68e6a04000749dc00c711ad29101e7""},""user_2"":{""id"":""a4510660001894e1926041e0790572aa""}}]"
591  ,11         ,591       ,2019-06-13 20:15:43 ,2017-12-05 02:53:38 ,payment issue ,8/22/2017         ,"[{""user_1"":{""id"":""601442f82249f18b5b417f740706c520""},""user_2"":{""id"":null}}]"
592  ,150        ,592       ,2019-04-26 20:39:01 ,2019-07-31 13:22:05 ,other         ,4/17/2017         ,"[{""user_1"":{""id"":""ae31833e4f60014ec97250e6fc9aca9d""},""user_2"":{""id"":null}}]"
593  ,111        ,593       ,2019-05-11 22:28:28 ,2018-09-09 00:42:12 ,jaffle issue  ,1/27/2018         ,"[{""user_1"":{""id"":""b3ca53c5f61619ecfb2cc99a65be664b""},""user_2"":{""id"":""35e12ab67527ff5cda9bea1973c62476""}}]"
594  ,1000       ,594       ,2018-02-19 13:36:07 ,2019-01-03 21:50:39 ,payment issue ,2/14/2017         ,"[{""user_1"":{""id"":""a2eeeaa38ba9da3ef63ee662805e6463""},""user_2"":{""id"":""2ac7adb30803115f99e8539d197e8a4d""}}]"
595  ,330        ,595       ,2017-06-18 17:03:10 ,2019-07-16 12:24:15 ,other         ,7/6/2018          ,"[{""user_1"":{""id"":""ef1ffd72168a259e3076fc58ba7395f5""},""user_2"":{""id"":null}}]"
596  ,534        ,596       ,2019-11-04 13:28:47 ,2017-10-13 19:22:08 ,payment issue ,5/25/2019         ,"[{""user_1"":{""id"":""316ce734359e90abc5d3805e50a92478""},""user_2"":{""id"":""207cc7a7dc80bc239a0f336f36d5c98c""}}]"
597  ,315        ,597       ,2018-05-22 13:34:38 ,2018-12-05 06:19:02 ,other         ,5/31/2019         ,"[{""user_1"":{""id"":""9dacc6824a124d9c785c592b2a26db0c""},""user_2"":{""id"":null}}]"
598  ,181        ,598       ,2018-09-25 05:06:21 ,2018-01-27 16:15:31 ,jaffle issue  ,2/4/2018          ,"[{""user_1"":{""id"":""63f67d72767717f32398f3503222a9cd""},""user_2"":{""id"":""cdc497abcacdcbbcebbc2d567f93ca9f""}}]"
599  ,979        ,599       ,2017-02-05 12:27:19 ,2017-04-18 08:16:39 ,payment issue ,8/18/2017         ,"[{""user_1"":{""id"":""67ae28617393177090e987421f9d18b9""},""user_2"":{""id"":null}}]"
600  ,673        ,600       ,2019-03-22 17:03:32 ,2019-06-29 06:36:47 ,other         ,4/21/2017         ,"[{""user_1"":{""id"":""c6c99f64a37b7a0d39e049c93e37fc1b""},""user_2"":{""id"":""ee454aaa998e2b79c9426b168d74d1c3""}}]"
601  ,851        ,601       ,2017-06-11 04:09:18 ,2019-02-23 00:13:13 ,jaffle issue  ,3/7/2019          ,"[{""user_1"":{""id"":""8cb69b78c7c008539953b2b10e7ad838""},""user_2"":{""id"":""a320532285e73832cec896553bf5a4ff""}}]"
602  ,116        ,602       ,2019-08-15 07:12:39 ,2018-02-19 11:27:28 ,jaffle issue  ,8/31/2017         ,"[{""user_1"":{""id"":""c053043a3bbb9638fdc42e3cd1888984""},""user_2"":{""id"":""f15ed16d40eade1304654d0567bdf4bd""}}]"
603  ,699        ,603       ,2018-04-03 04:02:13 ,2019-09-02 08:09:30 ,payment issue ,5/29/2019         ,"[{""user_1"":{""id"":""4525436c2a8311154a2960cb1d707fc3""},""user_2"":{""id"":""27903c8b4ef96b69d33deedf02f33dda""}}]"
604  ,351        ,604       ,2017-09-04 19:38:37 ,2018-10-14 02:58:21 ,payment issue ,7/31/2019         ,"[{""user_1"":{""id"":""c7e64a4457f5cc057a4944223493f16c""},""user_2"":{""id"":""c4b6218f37a15d14993c17f25c9cc9b1""}}]"
605  ,107        ,          ,2018-11-01 06:21:24 ,2018-02-27 07:24:24 ,other         ,                  ,"[{""user_1"":{""id"":""5842d1bd8d6e525c6e128fd09f2db447""},""user_2"":{""id"":""14475c6def9864073c0da49bc9b9abbd""}}]"
606  ,495        ,          ,2017-09-12 10:58:10 ,2019-07-20 02:06:23 ,other         ,                  ,"[{""user_1"":{""id"":""128daf904aa978fb2adc5342026edfa7""},""user_2"":{""id"":""979b06b5e61b65a36a75f4794f537256""}}]"
607  ,753        ,          ,2017-05-01 17:59:08 ,2019-05-21 02:17:06 ,payment issue ,                  ,"[{""user_1"":{""id"":""f4117d229a086beff6a9db1351ca2e7f""},""user_2"":{""id"":""ddcd625f722bb24e594abb54ef339b27""}}]"
608  ,412        ,608       ,2017-04-13 15:07:58 ,2017-01-21 00:59:41 ,jaffle issue  ,10/14/2018        ,"[{""user_1"":{""id"":""6784770feae292a109546d917d5508d2""},""user_2"":{""id"":""57b6b3e992915ac0101718ef61e66ca1""}}]"
609  ,305        ,609       ,2017-09-11 00:10:25 ,2018-12-29 08:34:08 ,jaffle issue  ,11/12/2018        ,"[{""user_1"":{""id"":""3b2ddabcf73e7e85e5874f9b9e3fe1a3""},""user_2"":{""id"":""a836fdcf5d5858bb0e65cfb90b34fa4f""}}]"
610  ,888        ,          ,2018-02-15 17:45:28 ,2017-03-02 05:07:09 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""5adda21542b74ecffbeb0abd04895056""},""user_2"":{""id"":""21d935e5ca4f6838ab5640d34f67dc28""}}]"
611  ,836        ,611       ,2017-04-28 13:46:43 ,2018-04-04 20:45:27 ,payment issue ,12/21/2017        ,"[{""user_1"":{""id"":""772d7299b4077c646d10a081e65abcfc""},""user_2"":{""id"":""b36cb47689d0c036038cfd8ad3146734""}}]"
612  ,233        ,612       ,2019-01-17 02:55:38 ,2017-04-11 11:36:04 ,jaffle issue  ,3/27/2018         ,"[{""user_1"":{""id"":""a535cae0d5646c56ad3746a7ac0b2775""},""user_2"":{""id"":""74bca161e59ed33908b5f4c9ee069352""}}]"
613  ,887        ,          ,2019-08-06 18:50:46 ,2019-09-30 10:37:06 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""4b0cd8903203bc6be82580be1c190b97""},""user_2"":{""id"":null}}]"
614  ,727        ,614       ,2019-01-21 06:25:04 ,2017-02-02 20:03:51 ,other         ,2/26/2017         ,"[{""user_1"":{""id"":""3e6fc42871777ae6e9f0b4a07548a9a9""},""user_2"":{""id"":""98242ff0e04ce2e93c21aa5f4b0d5a01""}}]"
615  ,156        ,615       ,2017-01-11 01:46:57 ,2018-10-19 13:45:06 ,jaffle issue  ,10/21/2019        ,"[{""user_1"":{""id"":""ca621a28dbae505c554a431f6355a682""},""user_2"":{""id"":""17ac98a6d4e7d225c1bf91fae3e31952""}}]"
616  ,591        ,          ,2018-05-15 12:20:10 ,2017-01-26 01:13:53 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""32f29520b768602d8d9c4415e5bd8eb0""},""user_2"":{""id"":""615b62b09b1760051393a17398b3cb15""}}]"
617  ,865        ,          ,2018-08-18 16:13:42 ,2019-12-09 19:28:04 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""8790ef41a64863f6f7a7f0d898575d6f""},""user_2"":{""id"":""039b01d663537bd605860702a86c1f86""}}]"
618  ,740        ,          ,2019-11-21 05:41:07 ,2019-07-02 12:50:32 ,other         ,                  ,"[{""user_1"":{""id"":""37dab14dde7f13d8a203c733ae62f863""},""user_2"":{""id"":""20f2feb98e6b7e5a06a94abeaba8a929""}}]"
619  ,340        ,619       ,2019-01-27 06:40:28 ,2018-06-14 11:18:43 ,payment issue ,10/3/2019         ,"[{""user_1"":{""id"":""d2fdaf86ccd10c369a576d3046ec2c17""},""user_2"":{""id"":""41d9256499e9645f093dc8f00eecc206""}}]"
620  ,504        ,620       ,2017-09-22 15:58:33 ,2019-07-23 08:33:40 ,other         ,4/8/2019          ,"[{""user_1"":{""id"":""0cd0d8a764318c47fc2010c2e9d35479""},""user_2"":{""id"":null}}]"
621  ,218        ,621       ,2019-06-22 23:07:41 ,2019-01-11 23:34:21 ,jaffle issue  ,8/17/2017         ,"[{""user_1"":{""id"":""ba439ef51a41ac11b88b175f5377d82f""},""user_2"":{""id"":""7e0a6aaa9252f843860468386ce2e635""}}]"
622  ,435        ,622       ,2017-04-01 14:09:04 ,2019-09-23 12:38:09 ,jaffle issue  ,7/27/2017         ,"[{""user_1"":{""id"":""088c3d33eea4503862a08fc45dd6ab49""},""user_2"":{""id"":""2704f5477bb28a5e87541aa411d9bd0f""}}]"
623  ,611        ,623       ,2017-07-14 02:01:13 ,2017-05-14 12:43:39 ,payment issue ,3/28/2019         ,"[{""user_1"":{""id"":""dbd9d79c06436f1b4e4381bab38ad153""},""user_2"":{""id"":""c1c4bbca7b33b90226821dedfa792e47""}}]"
624  ,960        ,          ,2018-06-12 14:34:30 ,2018-07-28 14:15:37 ,other         ,                  ,"[{""user_1"":{""id"":""50e017623e0d2d340e60676ff3c1affd""},""user_2"":{""id"":""4e9222137018b6ce86887511a54135dd""}}]"
625  ,27         ,625       ,2019-07-04 10:46:00 ,2019-08-25 03:04:37 ,payment issue ,2/7/2019          ,"[{""user_1"":{""id"":""6fab07a3df7bf2f1630eaef45219f8ae""},""user_2"":{""id"":""d21161c1a72b4506683074064ba21155""}}]"
626  ,184        ,626       ,2017-02-20 01:44:10 ,2017-11-26 11:27:53 ,jaffle issue  ,9/30/2018         ,"[{""user_1"":{""id"":""e6e152f0e7d4f5d63cc2c2a88990ec8d""},""user_2"":{""id"":""1350bd5333d71e4b9c5350255c25c0c5""}}]"
627  ,828        ,627       ,2017-03-30 07:13:58 ,2019-10-20 08:02:01 ,jaffle issue  ,8/25/2017         ,"[{""user_1"":{""id"":""86bff6c15a8999d00d3cfd8e2dee5c89""},""user_2"":{""id"":null}}]"
628  ,623        ,          ,2019-09-11 19:53:38 ,2019-09-06 19:34:53 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""631d5c294f463ef0303f1a0b851c1ef0""},""user_2"":{""id"":null}}]"
629  ,251        ,629       ,2019-12-30 19:53:16 ,2017-10-30 18:37:48 ,jaffle issue  ,4/18/2017         ,"[{""user_1"":{""id"":""3338ebbd182ec5f8f3ff4fd583e02daf""},""user_2"":{""id"":""9678d7efb1fda020901c4a69fb3de96d""}}]"
630  ,879        ,630       ,2017-07-20 21:49:11 ,2017-09-26 05:17:28 ,other         ,3/19/2018         ,"[{""user_1"":{""id"":""f74ec732702ef00e41524c1ff429c89e""},""user_2"":{""id"":""8fed059c4f76cc32cda7ec3a6e01cf97""}}]"
631  ,746        ,631       ,2017-01-19 10:32:24 ,2017-11-22 10:31:50 ,other         ,2/25/2017         ,"[{""user_1"":{""id"":""2aad5bc284da545729a0bacee8cc5e58""},""user_2"":{""id"":null}}]"
632  ,590        ,          ,2017-03-06 21:20:06 ,2018-09-09 14:47:26 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""4b131a969c7433e016564930690777b5""},""user_2"":{""id"":null}}]"
633  ,220        ,          ,2018-08-04 12:59:24 ,2017-03-09 14:55:38 ,other         ,                  ,"[{""user_1"":{""id"":""1306c4358eafbbacb39a6cb8dcd0288e""},""user_2"":{""id"":""fe91536eaf21f1586171b465015a8a1d""}}]"
634  ,591        ,634       ,2018-08-03 13:05:15 ,2019-06-16 00:25:53 ,payment issue ,11/25/2018        ,"[{""user_1"":{""id"":""4e2bb326e158dabe4a8f070abf0ed914""},""user_2"":{""id"":""eb990fe4822b14ccf77e2aa8089624f2""}}]"
635  ,501        ,635       ,2019-12-07 11:40:57 ,2018-09-24 12:02:29 ,jaffle issue  ,2/27/2017         ,"[{""user_1"":{""id"":""aece337c28f94bd3e6b3c095f60d9c40""},""user_2"":{""id"":""66ae3f2081dea6ee4c587b06020983c0""}}]"
636  ,459        ,636       ,2018-07-24 19:44:01 ,2017-05-08 02:54:00 ,payment issue ,12/8/2018         ,"[{""user_1"":{""id"":""54e6651c63d0d5e4aba7c1def2d3aaeb""},""user_2"":{""id"":null}}]"
637  ,627        ,637       ,2018-03-19 03:00:32 ,2017-08-29 12:29:47 ,jaffle issue  ,1/16/2018         ,"[{""user_1"":{""id"":""e7e002a610b593d93ff08cda39ff6970""},""user_2"":{""id"":null}}]"
638  ,182        ,638       ,2017-07-19 08:58:04 ,2019-10-08 01:14:38 ,payment issue ,6/14/2018         ,"[{""user_1"":{""id"":""dd4e0ad9c5fa21e6e318f61a72bb2ded""},""user_2"":{""id"":""bc6397b7f049d0332a788fa5c79acc89""}}]"
639  ,32         ,639       ,2017-09-17 12:56:40 ,2018-10-31 12:20:05 ,payment issue ,9/27/2019         ,"[{""user_1"":{""id"":""071c573b476c3f5ceba4d7db76e65b8a""},""user_2"":{""id"":""2d7494b9b40c64cffff9e6073b7830fd""}}]"
640  ,43         ,640       ,2018-04-06 17:45:56 ,2018-09-22 00:50:57 ,payment issue ,8/4/2019          ,"[{""user_1"":{""id"":""815b04d820c16f67d04c29f131664664""},""user_2"":{""id"":""6a461157ceafbd960ccb1016970cb3bf""}}]"
641  ,388        ,641       ,2018-09-19 14:39:28 ,2019-04-15 17:51:46 ,other         ,6/23/2017         ,"[{""user_1"":{""id"":""2258e1e1b69cfa17c1391e46514748db""},""user_2"":{""id"":""0e9b480f6ee2919610ef21c52a66fe90""}}]"
642  ,252        ,642       ,2017-11-01 22:56:24 ,2019-02-05 02:16:56 ,other         ,5/6/2018          ,"[{""user_1"":{""id"":""6978d789be979da08b79b84d6735e985""},""user_2"":{""id"":""495524062f7820ab19c8595f4c19009c""}}]"
643  ,755        ,          ,2018-08-01 10:39:49 ,2018-04-13 22:44:44 ,payment issue ,                  ,"[{""user_1"":{""id"":""a15ab6a909a8f48b13bec1c5a5aa7ff9""},""user_2"":{""id"":""9237e259faa79450ec4e7e43a0cbdf70""}}]"
644  ,150        ,644       ,2017-09-19 02:44:28 ,2018-06-26 15:45:01 ,jaffle issue  ,5/10/2017         ,"[{""user_1"":{""id"":""ccd8df29b2152bebac67dfbc1a1040e3""},""user_2"":{""id"":null}}]"
645  ,136        ,645       ,2019-06-07 17:13:39 ,2017-03-27 13:09:28 ,other         ,1/28/2019         ,"[{""user_1"":{""id"":""5ac59236c61832bc5dadaf0bf5a51bbb""},""user_2"":{""id"":null}}]"
646  ,873        ,          ,2018-11-30 00:58:28 ,2017-05-13 15:40:21 ,payment issue ,                  ,"[{""user_1"":{""id"":""b9a53cbaeb3411f3c6d4dfb54ba128c5""},""user_2"":{""id"":""f4cf6c58e44d558ff40cc2bfb94327e4""}}]"
647  ,387        ,647       ,2018-08-07 19:39:30 ,2018-10-02 22:20:12 ,jaffle issue  ,4/13/2018         ,"[{""user_1"":{""id"":""069c0a19e9b4fad3176c5bc9f873c928""},""user_2"":{""id"":""f931b7da45bc18d051c4e97d44926fea""}}]"
648  ,110        ,          ,2018-08-03 18:06:52 ,2018-08-04 17:57:35 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""ed170c61edab2287fe10831d4b03845f""},""user_2"":{""id"":""a0ca90d8329a3fdd1caa47366ff6961c""}}]"
649  ,768        ,649       ,2018-11-11 22:34:18 ,2018-02-16 09:49:38 ,payment issue ,7/3/2017          ,"[{""user_1"":{""id"":""b04516c9a7d3a2827ad68ea2000f803d""},""user_2"":{""id"":""7ae7c19c51267badb52c8b8626d28ae3""}}]"
650  ,461        ,          ,2019-12-16 15:35:40 ,2019-06-29 15:13:11 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""d509f6182271cebda8d04e457d240869""},""user_2"":{""id"":null}}]"
651  ,82         ,651       ,2019-01-07 12:13:05 ,2019-06-12 07:47:40 ,payment issue ,2/9/2019          ,"[{""user_1"":{""id"":""df60c8d6bcee0b563f32930127b4449e""},""user_2"":{""id"":""86268ea3a021208f3ce570ee10f17062""}}]"
652  ,213        ,652       ,2018-01-23 13:25:45 ,2019-10-14 23:17:29 ,payment issue ,12/6/2019         ,"[{""user_1"":{""id"":""890e9998f28a4b3195cc8744b426a48b""},""user_2"":{""id"":""0ed86ff8b603237264cbdea859a5eecf""}}]"
653  ,455        ,653       ,2019-08-08 11:40:06 ,2017-08-05 04:07:49 ,payment issue ,1/9/2018          ,"[{""user_1"":{""id"":""a34f72ac9a5f8a1bf5de8b69d4dadcbb""},""user_2"":{""id"":""a88c054b97bf26881605f7303793d5db""}}]"
654  ,253        ,          ,2017-10-17 20:35:41 ,2017-07-22 22:13:02 ,payment issue ,                  ,"[{""user_1"":{""id"":""de4c93a0deae4c568601cb192ac84fe8""},""user_2"":{""id"":""52a46eea979761797e149a25af36aaf1""}}]"
655  ,923        ,655       ,2018-04-24 00:33:23 ,2019-05-06 08:19:17 ,other         ,6/12/2019         ,"[{""user_1"":{""id"":""54da7fe4bd5cab2515599141cbd87ff1""},""user_2"":{""id"":""eea3e3693f816be0b7f8ee505480c5fd""}}]"
656  ,771        ,656       ,2019-05-06 09:50:08 ,2018-08-25 01:04:01 ,jaffle issue  ,4/16/2019         ,"[{""user_1"":{""id"":""af03a7fecc3fb47da4a812e115fbbddd""},""user_2"":{""id"":""e7a591b342c7b03146233c70b16c43dc""}}]"
657  ,776        ,657       ,2017-05-29 00:47:27 ,2018-03-27 02:33:31 ,jaffle issue  ,3/3/2018          ,"[{""user_1"":{""id"":""fca45042d34c7ee26508efd2b7630eda""},""user_2"":{""id"":""74c52396b981534b5401f9efd6762cc8""}}]"
658  ,559        ,658       ,2019-12-11 15:14:13 ,2019-09-18 19:37:46 ,payment issue ,8/12/2017         ,"[{""user_1"":{""id"":""7285c15df1eb56732dabc998b4882109""},""user_2"":{""id"":null}}]"
659  ,300        ,659       ,2018-12-14 14:36:58 ,2017-05-12 14:34:47 ,jaffle issue  ,5/19/2019         ,"[{""user_1"":{""id"":""50ea33f724ba397584bb0ec07ea84c7f""},""user_2"":{""id"":""27c7644604e2a778a2abc93483d89899""}}]"
660  ,390        ,          ,2017-09-16 21:02:26 ,2019-11-19 09:17:30 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""8360f1177dcd9c79187d55b7ea4bcd0f""},""user_2"":{""id"":null}}]"
661  ,347        ,          ,2017-02-17 01:32:29 ,2017-11-12 09:35:23 ,payment issue ,                  ,"[{""user_1"":{""id"":""c0d081abed0e056c23f60d6363851d43""},""user_2"":{""id"":""f2c3ce35848a53c95f9cffd280020fab""}}]"
662  ,801        ,662       ,2017-03-07 20:42:30 ,2018-10-28 12:49:44 ,payment issue ,11/29/2018        ,"[{""user_1"":{""id"":""dcfa564d3fb8e4b9ca1603fbd004f943""},""user_2"":{""id"":null}}]"
663  ,535        ,663       ,2019-07-30 17:03:06 ,2017-10-25 02:08:44 ,payment issue ,8/22/2017         ,"[{""user_1"":{""id"":""dbffbc59bac288a0bd5f7ad4ca02efc9""},""user_2"":{""id"":null}}]"
664  ,500        ,          ,2018-06-18 01:19:53 ,2017-10-26 04:34:07 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""991601db039ac5d9712b070b38e68ab2""},""user_2"":{""id"":""5bd4df01a47b69b06be8d2b8c519e4fe""}}]"
665  ,903        ,665       ,2018-03-02 23:33:19 ,2017-10-15 11:48:09 ,other         ,12/16/2019        ,"[{""user_1"":{""id"":""9e6be0a1b928580eebe20b01e18624d1""},""user_2"":{""id"":""1059ddded1b8825867c7b18a31b5abbc""}}]"
666  ,934        ,666       ,2019-04-24 05:59:15 ,2018-07-18 12:26:51 ,other         ,7/4/2019          ,"[{""user_1"":{""id"":""ce179f0198fe6d2488d598caa51861b7""},""user_2"":{""id"":""22b115f545f3f0f051e87dde3815dccf""}}]"
667  ,986        ,667       ,2019-01-30 03:36:00 ,2019-12-12 06:27:31 ,payment issue ,9/21/2019         ,"[{""user_1"":{""id"":""5992f58e4ae00f732c6fc8dfa7e3e342""},""user_2"":{""id"":""c7a1eb7f35b1b576d27325b256fa1892""}}]"
668  ,706        ,          ,2019-04-30 03:52:17 ,2019-04-16 10:50:38 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""aa2a905d9ca110f7c2b56b43604ef57b""},""user_2"":{""id"":null}}]"
669  ,795        ,669       ,2018-05-17 06:35:43 ,2017-12-07 00:34:26 ,payment issue ,4/27/2017         ,"[{""user_1"":{""id"":""3bb33bac4851e8e4f492ee39b38de128""},""user_2"":{""id"":null}}]"
670  ,956        ,          ,2019-02-03 07:52:28 ,2017-07-06 15:43:51 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""1076ab0d28e348c4d50c78863ab629fb""},""user_2"":{""id"":""fd0b0767db316e8d64dfbf41565e5b88""}}]"
671  ,993        ,671       ,2018-10-08 21:36:20 ,2018-11-29 15:08:23 ,other         ,7/27/2019         ,"[{""user_1"":{""id"":""ccb9ba6f495be045b0d23fa93216d4da""},""user_2"":{""id"":""47ab9a1d3c6433fab3998775d78a2d4c""}}]"
672  ,766        ,672       ,2017-09-14 22:26:38 ,2017-01-22 00:12:23 ,payment issue ,8/6/2019          ,"[{""user_1"":{""id"":""91012a1759e774da8227b1258ee38f7c""},""user_2"":{""id"":""ba456fb83ad0a8da36839401103f5cb5""}}]"
673  ,219        ,673       ,2018-07-28 06:17:02 ,2019-06-26 03:48:19 ,jaffle issue  ,2/26/2018         ,"[{""user_1"":{""id"":""91acd6d75e7c79776a1b50fc99dcf48d""},""user_2"":{""id"":""cd218c46c2a143bdf4406041e836fd6e""}}]"
674  ,847        ,674       ,2017-04-29 18:56:13 ,2018-11-24 03:52:47 ,other         ,9/22/2019         ,"[{""user_1"":{""id"":""b24751ed676cb43db49190d7ef7788a9""},""user_2"":{""id"":null}}]"
675  ,735        ,675       ,2018-04-26 23:18:04 ,2019-09-28 08:45:47 ,jaffle issue  ,6/6/2019          ,"[{""user_1"":{""id"":""f7ed71e25473d36b945f750477fef72e""},""user_2"":{""id"":null}}]"
676  ,899        ,676       ,2017-08-04 22:50:47 ,2017-02-04 17:33:51 ,jaffle issue  ,8/1/2018          ,"[{""user_1"":{""id"":""543a425f0504db4056387f99b3476b56""},""user_2"":{""id"":""4290027288d6b133f224292acb3bee40""}}]"
677  ,472        ,677       ,2017-05-12 05:16:54 ,2017-01-23 00:05:46 ,other         ,4/17/2019         ,"[{""user_1"":{""id"":""877fa4348709f7375e92fb18acc41c19""},""user_2"":{""id"":""2761c59d6addd846158a437b6db2e68a""}}]"
678  ,926        ,678       ,2018-01-21 18:20:22 ,2019-09-30 01:45:18 ,jaffle issue  ,1/3/2018          ,"[{""user_1"":{""id"":""ec1dd2e9c71e0999b3512a2751d88120""},""user_2"":{""id"":""2d2e813251c9aed3a32c0c9cbc447e80""}}]"
679  ,416        ,679       ,2018-06-13 23:32:56 ,2019-05-13 15:03:22 ,payment issue ,6/29/2018         ,"[{""user_1"":{""id"":""bbc1fdf934e4f5f2a663b802c6453db9""},""user_2"":{""id"":null}}]"
680  ,361        ,680       ,2019-12-06 15:45:48 ,2019-01-11 08:17:53 ,payment issue ,2/19/2017         ,"[{""user_1"":{""id"":""a34098981d23939183989e70c99d36e9""},""user_2"":{""id"":null}}]"
681  ,134        ,681       ,2018-07-24 11:28:53 ,2017-04-15 12:20:19 ,jaffle issue  ,3/17/2017         ,"[{""user_1"":{""id"":""b77a6c603cd350ea43e576e40b5df78f""},""user_2"":{""id"":""66ba4df5acc1659a6d35839e0c746eba""}}]"
682  ,802        ,682       ,2017-03-13 10:42:21 ,2019-06-13 07:59:15 ,jaffle issue  ,1/13/2019         ,"[{""user_1"":{""id"":""2391df26ca3866da1abb80bf64085e21""},""user_2"":{""id"":""7c83a114673ad2a568da307912ac3f3a""}}]"
683  ,95         ,683       ,2017-08-13 18:02:06 ,2017-11-16 22:53:49 ,jaffle issue  ,4/26/2019         ,"[{""user_1"":{""id"":""2abb0b280a71e5c667e7b5b6f41f8a2e""},""user_2"":{""id"":""a7725c009cab185c545abd7fdfe2fe5c""}}]"
684  ,884        ,684       ,2017-08-14 05:06:43 ,2017-08-26 01:16:20 ,payment issue ,11/6/2019         ,"[{""user_1"":{""id"":""409b17601a6f95aeec57eae271ff858a""},""user_2"":{""id"":""0c0d0526881e8c5d81d3384b733919c1""}}]"
685  ,895        ,685       ,2018-05-14 04:03:17 ,2017-01-10 02:13:28 ,payment issue ,8/23/2019         ,"[{""user_1"":{""id"":""1b415680d7fcad19c9002086cc06019d""},""user_2"":{""id"":""717519552414e2f963fbd2c1334381f2""}}]"
686  ,268        ,          ,2018-05-09 04:21:32 ,2017-03-16 11:58:00 ,payment issue ,                  ,"[{""user_1"":{""id"":""335f6e05b8012d7986b7ff22ca5ef0b3""},""user_2"":{""id"":""b7906b4369c9c035214f0cda454de3b9""}}]"
687  ,2          ,          ,2018-09-10 22:05:07 ,2017-11-14 23:09:05 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""09e424118416e90a0fa47182ba259cfd""},""user_2"":{""id"":null}}]"
688  ,427        ,688       ,2018-05-02 13:32:56 ,2019-09-29 10:05:51 ,jaffle issue  ,7/2/2019          ,"[{""user_1"":{""id"":""d9022729f44f4ffa6f103e55e4934319""},""user_2"":{""id"":""61542cde99900193b647ce6a07ec0cb2""}}]"
